,n_stars,n_planets,orbital_period_days,planet_radius_earth,planet_mass_earth,equilibrium_temp_k,orbital_eccentricity,semi_major_axis_au,star_temp_k,star_radius_sun,star_mass_sun,star_age_gyr,star_surface_gravity,star_metallicity,dist_from_earth_pc,star_vmag,ra,dec,planet_type,habitable_zone_flag,multi_planet_system,dist_category,star_type,orbital_period_cat
121,1,1,6.87188,13.78707,1093.3352,1250.0,0.03,0.07522,6180.0,1.52,1.76,3.29,4.25,-0.02,136.24,9.391,243.9597194,10.0324103,Gas Giant,False,False,Mid(100-500pc),F-type,Short(1-10d)
122,1,2,446.27,12.3,4538.421,340.0,0.6616,1.258,5653.0,1.756,1.32,5.0,4.07,0.46,246.81,10.421,129.8823772,47.3519076,Gas Giant,True,True,Mid(100-500pc),G-type(Sun-like),Very-Long(365d+)
123,1,3,14.85888,6.98,16.4,720.0,0.0,0.1172,5345.0,1.108,0.972,10.0,4.31,0.19,433.047,13.771,298.0794448,44.746248,Gas Giant,False,True,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
124,1,1,2.797436,13.204,371.528,1271.0,0.058,0.0379,5500.0,0.877,0.929,3.6,4.52,0.03,390.594,13.427,284.2960393,51.2691212,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
125,1,1,1840.0,13.3,797.74930157,,0.7,2.9,5646.0,1.175816,0.99,,4.28,0.25,67.4386,8.8,221.5104196,-68.7629901,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
126,1,2,675.47,12.6,2320.1,,0.184,1.68,6430.0,1.74,1.39,2.14,4.1,0.176,1011.36,13.089,295.4179125,51.1847629,Gas Giant,False,True,Far(500-2kpc),F-type,Very-Long(365d+)
127,1,1,851.8,12.8,1900.0,,0.4,1.76,5737.0,0.976919,1.0,0.102,4.59,-0.18,59.182,8.667,125.7079153,1.8591088,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
128,1,1,712.13,12.6,2330.0,,0.2,1.93,4380.0,23.47,2.1,10.15,2.13,-0.65,122.536,5.25,99.448958,-32.3394531,Gas Giant,False,False,Mid(100-500pc),K-type,Very-Long(365d+)
129,1,1,4.61442,12.89035,136.6669,1003.0,0.0,0.05179,5200.0,0.88,0.91,12.6,4.35,-0.07,189.469,12.537,295.7438485,-19.9497314,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
130,1,1,1.51214,12.22,2415.4,1952.0,0.0,0.027,6035.0,1.21,1.13,4.2,4.35,0.05,1744.6,15.932,103.4242023,-5.5360385,Gas Giant,False,False,Far(500-2kpc),F-type,Short(1-10d)
131,2,1,122.1,4.14,16.0,,0.34,0.46,5630.0,0.95138,0.85,9.0,4.57,-0.26,9.2894,4.89,176.6208003,-40.4986211,Neptune-like,False,False,Nearby(<100pc),G-type(Sun-like),Long(100-365d)
132,1,1,,5.18,23.4,,,1.1,,,0.21,,,,7700.0,,268.560542,-34.7780528,Neptune-like,False,False,Distant(2k+pc),Unknown,Unknown
133,1,2,69.7546,10.8,794.5,613.0,0.833,0.37,6430.0,1.74,1.39,2.14,4.1,0.176,1011.36,13.089,295.4179125,51.1847629,Gas Giant,False,True,Far(500-2kpc),F-type,Medium(10-100d)
134,1,2,3668.0,12.9,1589.142035,,0.04,4.92,5802.0,1.3,1.11,6.68,4.26,0.19,46.6224,7.515,57.5962104,17.4752873,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
135,2,2,37.91,5.38,25.0,,0.3,0.229,5303.0,2.00971,0.91,7.45,3.79084,0.1,33.5369,6.41525,29.2884252,-10.2434693,Neptune-like,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
136,1,1,8.886593,13.068,940.74,1017.0,0.1,0.0855,6090.0,1.025,1.05,2.5,4.43,-0.2,645.294,13.961,281.0725563,6.6632062,Gas Giant,False,False,Far(500-2kpc),F-type,Short(1-10d)
137,1,1,3.4059096,17.363,151.916,1423.7,0.0,0.04659,6302.0,1.252,1.163,1.0,4.308,-0.2,383.829,11.658,169.4388603,-19.0547781,Super-Jupiter,False,False,Mid(100-500pc),F-type,Short(1-10d)
138,1,5,29.54115,2.017,4.72,,0.051,0.1758,5660.0,0.877,0.869,6.7,4.49,-0.28,64.5978,9.25,186.5740627,-51.3630519,Mini-Neptune,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
139,1,2,17.9801235,1.98,3.81,752.0,0.0,0.13114,6074.0,0.94,1.04,0.26,4.51,-0.2,1163.22,14.467,287.0394932,46.6401677,Mini-Neptune,False,True,Far(500-2kpc),F-type,Medium(10-100d)
140,1,4,15.5741568,2.86,53.0,799.0,0.0,0.12307,5843.0,1.03,0.95,2.14,4.39,0.1,969.252,15.086,296.3586251,39.1152033,Mini-Neptune,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
141,1,2,3452.0,13.2,819.97,,0.06,5.36,5605.0,1.76,1.718,5.64,3.82,-0.2,63.4482,7.24,257.816194,-56.681038,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
142,1,1,3.90512,12.442,,1046.0,0.0,0.0477,5545.0,0.86,0.95,1.7,4.53,0.12,914.699,15.257,294.8654667,46.2858128,Gas Giant,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
143,1,4,85.312,9.0,4.0,439.0,0.014,0.384,6018.0,0.94,1.04,0.3,4.51,0.05,783.831,14.885,296.4797624,49.9376486,Gas Giant,False,True,Far(500-2kpc),F-type,Medium(10-100d)
144,1,2,6240.0,12.9,1525.5763536,,0.43,5.9,4051.0,0.747,0.69,4.0,4.67,0.12,23.7324,9.84,33.3024198,-21.1962147,Gas Giant,False,True,Nearby(<100pc),K-type,Very-Long(365d+)
145,1,5,12.4417,0.54,4.0,578.0,0.0,0.0929,4925.0,0.64,0.69,7.0,4.68,-0.37,300.874,13.965,283.2125621,45.3496992,Sub-Earth,False,True,Mid(100-500pc),K-type,Medium(10-100d)
146,1,5,5.714932,1.31,9.0,750.0,0.0,0.0553,4925.0,0.64,0.69,7.0,4.68,-0.37,300.874,13.965,283.2125621,45.3496992,Super-Earth,False,True,Mid(100-500pc),K-type,Short(1-10d)
147,1,1,,12.3,3994.486,,,210.0,3099.0,,0.35,0.002,,,190.374,,166.6193985,-77.6258725,Gas Giant,False,False,Mid(100-500pc),M-type(Red Dwarf),Unknown
148,1,1,,12.2,5085.28,2375.0,,800.0,2838.0,,0.05,0.001,,,133.4950466,,65.8974962,25.0506711,Gas Giant,False,False,Mid(100-500pc),M-type(Red Dwarf),Unknown
149,3,5,7.203,2.25,5.68,,0.2,0.050431,3350.0,,0.33,2.0,4.69,-0.55,7.24396,10.602,259.7510609,-34.9977651,Mini-Neptune,False,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
150,1,2,1753.1096,12.2,5500.33841154,,0.21,2.842,5491.0,1.711479,0.98,11.08,3.987745,0.04,39.6245,6.92122,275.0159879,-9.5966905,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
151,1,2,11.8681707,1.1,4.1,864.0,0.0,0.09943,6074.0,0.94,1.04,0.26,4.51,-0.2,1163.22,14.467,287.0394932,46.6401677,Super-Earth,False,True,Far(500-2kpc),F-type,Medium(10-100d)
152,1,3,18.6489525,2.89,111.0,701.0,0.0,0.1361,5858.0,0.89,0.98,0.3,4.53,0.0,1366.07,15.367,290.4617926,40.5624966,Mini-Neptune,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
153,1,2,220.078,13.4,622.603,,0.3663,0.74345,5935.0,1.1826,1.08,2.35,4.32582,0.26,27.5902,6.54993,143.7114034,-12.1302976,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Long(100-365d)
154,1,2,441.47,13.5,534.25,,0.162,1.18306,5935.0,1.1826,1.08,2.35,4.32582,0.26,27.5902,6.54993,143.7114034,-12.1302976,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
155,2,2,5840.0,,2002.2,,0.04,5.9,5286.9,,0.7,,,,239.60387482,16.7753,53.8694682,-25.7393857,Unknown,False,True,Mid(100-500pc),G-type(Sun-like),Very-Long(365d+)
156,1,2,13.722341,2.24,5.65,779.0,0.16,0.094,5638.0,0.93,0.81,13.18,4.4,-0.29,730.625,13.866,293.2609013,44.8688656,Mini-Neptune,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
157,1,2,9017.76,12.2,4780.1632,,0.14,7.7,4813.0,0.754089,0.78,6.0,4.57532,0.17,51.6026,10.16,16.5094891,-22.4536134,Gas Giant,False,True,Nearby(<100pc),K-type,Very-Long(365d+)
158,2,2,2390.0,12.8,1875.197,,0.0,3.6,5952.0,,0.88,,,,192.19807871,16.183,316.9921976,-5.2948694,Gas Giant,False,True,Mid(100-500pc),G-type(Sun-like),Very-Long(365d+)
159,1,4,51.196,0.37,8.1,401.0,0.0,0.25,5288.0,0.772,0.8,3.8,4.5667,-0.25,63.9207,9.770001,284.0592503,44.5183733,Sub-Earth,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
160,1,4,8.13123,1.52,4.14,1117.0,0.014,0.084,6211.0,1.41,1.25,2.9,4.232,0.17,303.728,10.922,288.6887221,41.1511076,Super-Earth,False,True,Mid(100-500pc),F-type,Short(1-10d)
161,1,3,16.3850021,1.84,45.4,433.0,0.012,0.10379,4075.0,0.52,0.54,1.01,4.74,0.0,321.542,15.513,286.7380152,49.9757383,Mini-Neptune,False,True,Mid(100-500pc),K-type,Medium(10-100d)
162,1,5,27.9481449,2.43,43.0,400.0,0.0,0.1593,4362.0,0.58,0.62,2.34,4.7,-0.01,578.796,15.746,285.1683291,44.0264898,Mini-Neptune,True,True,Far(500-2kpc),K-type,Medium(10-100d)
163,2,2,1916.25,,2447.2,,0.05,2.8,5286.9,,0.7,,,,239.60387482,16.7753,53.8694682,-25.7393857,Unknown,False,True,Mid(100-500pc),G-type(Sun-like),Very-Long(365d+)
164,2,1,66.262,4.347,67.0,,0.1181,0.3553,4700.0,0.7761,0.82,,4.5721,-0.2,847.536,15.885,288.5106679,51.1624235,Neptune-like,False,False,Far(500-2kpc),K-type,Medium(10-100d)
165,3,1,2.24375,15.46842,2809.6172,1872.0,0.09,0.037,6475.0,1.4,1.62,0.75,4.07,0.0,161.997,9.745,218.2766247,21.8946875,Super-Jupiter,False,False,Mid(100-500pc),F-type,Short(1-10d)
166,1,2,5.6335158,10.659759,2866.81223114,1540.0,0.5172,0.06814,6380.0,1.39,1.33,1.44,4.16,0.18,127.774,8.72,245.1514324,41.0479601,Gas Giant,False,True,Mid(100-500pc),F-type,Short(1-10d)
167,1,1,4.641878,14.348,331.801,1428.0,0.0,0.0575,5743.0,1.53,1.178,5.2,4.14,0.27,405.238,12.125,135.3443583,6.0970828,Super-Jupiter,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
168,1,1,7.919585,8.687,274.276,670.0,0.1,0.0697,4650.0,0.613,0.719,0.5,4.72,-0.15,115.936,12.659,349.6229547,24.889277,Gas Giant,False,False,Mid(100-500pc),K-type,Short(1-10d)
169,2,1,3.54387,17.609,190.372,1752.0,0.0,0.0509,6430.0,1.625,1.404,2.0,4.16,0.19,697.004,12.282,113.7582526,17.8300283,Super-Jupiter,False,False,Far(500-2kpc),F-type,Short(1-10d)
170,1,1,380.8,13.4,572.07,,0.25,1.2,4553.0,13.9,1.5,,2.33,-0.09,20.21019,2.00538,31.793286,23.462421,Gas Giant,False,False,Nearby(<100pc),K-type,Very-Long(365d+)
171,1,2,0.240104,0.759,0.44,,,0.006,27730.0,0.203,0.496,,5.52,-0.106,1231.02,15.154,296.3561853,41.0927315,Sub-Earth,False,True,Far(500-2kpc),B-type,Ultra-Short(<1d)
172,1,2,8.70874,2.41,6.37,451.0,0.0,0.0668,3641.0,0.529,0.528,4.2,4.713,-0.08,10.4092,9.71,210.2597264,-2.6522901,Mini-Neptune,False,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
173,1,1,1.0187068,15.277867,355.9696,2000.0,0.0,0.01855,5000.0,0.752,0.82,0.6,4.6,0.2,1030.76834437,15.954,293.7327826,36.8154936,Super-Jupiter,False,False,Far(500-2kpc),K-type,Short(1-10d)
174,1,2,1276.0,13.0,1179.1493,,0.21,2.39,6272.0,1.529,1.126,4.9,4.12,-0.27,240.726,10.371,195.9818362,30.640145,Gas Giant,False,True,Mid(100-500pc),F-type,Very-Long(365d+)
175,1,2,0.342887,0.867,0.655,,,0.0076,27730.0,0.203,0.496,,5.52,-0.106,1231.02,15.154,296.3561853,41.0927315,Sub-Earth,False,True,Far(500-2kpc),B-type,Ultra-Short(<1d)
176,2,1,,14.01125,1906.98,,,1100.0,3965.42,0.562566,0.556419,0.5,4.68312,,11.5094,9.76,195.1912147,12.3755996,Gas Giant,False,False,Nearby(<100pc),K-type,Unknown
177,2,1,105.599,4.3,122.0,475.0,0.032,0.4632,5623.0,1.752,0.941,10.0,3.926,-0.11,1174.59,14.015,286.830312,42.2791434,Neptune-like,False,False,Far(500-2kpc),G-type(Sun-like),Long(100-365d)
178,1,3,143.34394,8.8,23.1,308.0,0.022,0.5,5498.0,0.95,0.99,2.0,4.77,0.18,914.221,15.726,285.2836483,38.9472625,Gas Giant,True,True,Far(500-2kpc),G-type(Sun-like),Long(100-365d)
179,2,1,,12.5,2860.0,1975.0,0.58,157.0,3433.0,1.33658,1.0,0.0027,,,143.59,14.661,247.8125493,-24.545577,Gas Giant,False,False,Mid(100-500pc),M-type(Red Dwarf),Unknown
180,1,3,18.01939,14.1,196.73578393,,0.047,0.125,4875.0,0.891767,0.81,3.9,4.22,0.3,43.8214,9.36,65.1975693,-59.4096776,Gas Giant,False,True,Nearby(<100pc),K-type,Medium(10-100d)
181,1,2,9.37647,2.17,8.2,1125.0,0.0,0.087,6225.0,1.58,1.24,3.8,4.132,0.03,250.11,10.544,288.1009312,50.0336844,Mini-Neptune,False,True,Mid(100-500pc),F-type,Short(1-10d)
182,1,1,192.0,12.7,2089.644,,0.05,0.747,4791.0,10.9,1.5,2.4,2.55,-0.36,847.058,10.291,137.4535054,53.5682016,Gas Giant,False,False,Far(500-2kpc),K-type,Long(100-365d)
183,1,1,,12.6,2542.627256,340.0,,2500.0,9552.0,,0.62,2.1,,,19.2444,13.855,121.7275683,-66.3058835,Gas Giant,True,False,Nearby(<100pc),A-type,Unknown
184,1,1,9.4341505,6.11,120.0,791.0,0.45,0.08,5576.0,0.901,0.984,0.21,4.52,0.05,194.033,12.02,289.2262876,49.5482814,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
185,1,1,3.57878087,10.761,136.661,1440.0,0.0,0.04501,5520.0,0.99,0.95,7.5,4.42,0.2,639.411,14.152,289.6079433,44.3454347,Gas Giant,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
186,1,2,872.2,13.0,1271.3,,0.494,1.752,5295.0,0.949,0.942,7.5,4.46,0.33,347.85,13.225,213.1438604,47.0147826,Gas Giant,False,True,Mid(100-500pc),G-type(Sun-like),Very-Long(365d+)
187,1,1,4.763387,10.223,75.323,1025.0,0.019,0.0542,5304.0,0.871,0.936,3.6,4.53,0.19,246.384,12.598,67.2228465,-21.4820568,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
188,1,6,16.357,,3295.88058059,,0.131,0.12859,5911.0,1.109,1.06,4.3,4.39,0.08,38.9607,7.33,24.4731133,-60.5114881,Unknown,False,True,Nearby(<100pc),G-type(Sun-like),Medium(10-100d)
189,1,1,3.352057,16.7,1274.44,1500.0,0.1,0.047,6250.0,1.15,1.2,2.55,4.4,-0.5,2346.01,16.644,293.9850284,36.2962939,Super-Jupiter,False,False,Distant(2k+pc),F-type,Short(1-10d)
190,1,3,26500.0,12.3,4068.2036096,,0.29,18.2,6123.0,1.24,1.22,2.5,4.39,0.3,51.261,7.51,28.2106607,-19.507396,Gas Giant,False,True,Nearby(<100pc),F-type,Very-Long(365d+)
191,1,1,4.20474,14.12,165.26,1600.0,0.0,0.0526,5590.0,1.79,1.09,8.6,3.99,0.01,1045.18,15.861,279.7504991,6.9697828,Gas Giant,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
192,1,1,4.86069,12.11,85.81,1330.0,0.0,0.0578,6040.0,1.19,1.09,4.5,4.31,-0.01,1103.48,14.79,280.6296561,6.5138223,Gas Giant,False,False,Far(500-2kpc),F-type,Short(1-10d)
193,1,5,3.8867907,1.07,1.24,571.0,0.0,0.0343,3788.0,0.472,0.478,4.0,4.77,-0.28,177.594,15.138,298.652736,43.9549884,Super-Earth,False,True,Mid(100-500pc),K-type,Short(1-10d)
194,3,1,181.4,13.1,1017.0,,0.027,0.7,4665.0,11.0,1.4,3.56,2.52,-0.03,44.0304,4.23946,348.9745031,-9.0878076,Gas Giant,False,False,Nearby(<100pc),K-type,Long(100-365d)
195,1,3,8.63182,3.25,10.6,,0.073,0.0607,3500.0,0.409738,0.4,6.0,4.81775,0.1,15.1285,11.79,62.3228353,-53.3711768,Mini-Neptune,False,True,Nearby(<100pc),M-type(Red Dwarf),Short(1-10d)
196,1,3,31.3309,4.9,4385.87,481.0,0.0,0.191,5400.0,0.59,0.65,1.62,5.4,0.41,1044.36,15.822,292.2367608,41.085871,Neptune-like,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
197,1,3,15.3348,4.0,2895.31,610.0,0.0,0.118,5400.0,0.59,0.65,1.62,5.4,0.41,1044.36,15.822,292.2367608,41.085871,Neptune-like,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
198,1,2,566.0,13.0,111.23994245,,0.47,1.31,5113.0,0.85,0.92,5.8,4.31,0.23,40.5468,8.96,341.652714,-56.5997984,Gas Giant,False,True,Nearby(<100pc),K-type,Very-Long(365d+)
199,1,2,3.8728,,1523.03372634,,0.0,0.0428,4324.0,0.686355,0.7,4.4,4.74,-0.14,20.2695,9.7,88.2511811,-5.9963378,Unknown,False,True,Nearby(<100pc),K-type,Short(1-10d)
200,1,5,13.342996,1.4,2.54,379.0,0.0,0.0781,3788.0,0.472,0.478,4.0,4.77,-0.28,177.594,15.138,298.652736,43.9549884,Super-Earth,True,True,Mid(100-500pc),K-type,Medium(10-100d)
201,1,6,22.6845,3.12,7.3,653.0,0.004,0.155,5663.0,1.065,0.961,8.5,4.366,0.05,646.346,13.817,297.1150949,41.9091092,Mini-Neptune,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
202,1,6,10.3039,1.8,1.9,849.0,0.045,0.091,5663.0,1.065,0.961,8.5,4.366,0.05,646.346,13.817,297.1150949,41.9091092,Mini-Neptune,False,True,Far(500-2kpc),G-type(Sun-like),Medium(10-100d)
203,1,3,42.6318,5.3,1493.7,615.0,0.0,0.26,6340.0,1.22,1.21,0.28,4.696,-0.076,1664.64,15.496,294.0230229,45.8530535,Neptune-like,False,True,Far(500-2kpc),F-type,Medium(10-100d)
204,1,5,8.7522,2.0,158.9,451.0,0.0,0.09,3900.0,0.53,0.58,5.6,4.64,0.0,323.847,16.36,297.8423073,46.5743595,Mini-Neptune,False,True,Mid(100-500pc),K-type,Short(1-10d)
205,1,1,7.71792984,1.19429134,1.84,502.0,0.0,0.0621,3975.0,0.509,0.535,8.17,4.753,-0.34,245.303,15.896,281.0503476,47.1882005,Super-Earth,False,False,Mid(100-500pc),K-type,Short(1-10d)
206,1,1,480.5,12.8,1906.9,,0.07,1.2,4323.0,21.4,1.1,6.84,1.78,-0.323,68.1509,4.37821,120.5662825,2.3350265,Gas Giant,False,False,Nearby(<100pc),K-type,Very-Long(365d+)
207,1,1,875.5,12.5,3146.4,,0.08,2.1,4035.0,51.1,1.6,2.0,1.4,-0.09,312.202,6.38984,329.0999413,21.239922,Gas Giant,False,False,Mid(100-500pc),K-type,Very-Long(365d+)
208,1,1,,13.0,1200.0,,,8.3,,,0.75,,,,5100.0,,261.7925,-29.7939722,Gas Giant,False,False,Distant(2k+pc),Unknown,Unknown
209,1,1,,14.179,3591.3,1050.0,,2000.0,4031.81,0.450458,0.325,0.1,4.78111,0.1,47.5501,14.146,18.146485,17.0650029,Gas Giant,False,False,Nearby(<100pc),K-type,Unknown
210,1,3,25.63058,2.5,6.8,,0.099,0.1254,3500.0,0.409738,0.4,6.0,4.81775,0.1,15.1285,11.79,62.3228353,-53.3711768,Mini-Neptune,False,True,Nearby(<100pc),M-type(Red Dwarf),Medium(10-100d)
211,1,3,603.95116,5.92,29.4,,0.373,1.0304,3500.0,0.409738,0.4,6.0,4.81775,0.1,15.1285,11.79,62.3228353,-53.3711768,Neptune-like,False,True,Nearby(<100pc),M-type(Red Dwarf),Very-Long(365d+)
212,1,5,22.7802,2.7,39.9089,328.0,0.0,0.13,3900.0,0.53,0.58,5.6,4.64,0.0,323.847,16.36,297.8423073,46.5743595,Mini-Neptune,True,True,Mid(100-500pc),K-type,Medium(10-100d)
213,1,3,87.6451,3.9,2161.244,484.0,0.0,0.4,6340.0,1.22,1.21,0.28,4.696,-0.076,1664.64,15.496,294.0230229,45.8530535,Neptune-like,False,True,Far(500-2kpc),F-type,Medium(10-100d)
214,1,1,3.128992,15.984,283.492,1652.0,0.049,0.0452,6330.0,1.319,1.259,2.0,4.3,0.07,298.64,12.783,274.3732697,-3.3810594,Super-Jupiter,False,False,Mid(100-500pc),F-type,Short(1-10d)
215,1,2,4.301219,13.922,111.871,1108.0,0.044,0.0507,5295.0,0.949,0.942,7.5,4.46,0.33,347.85,13.225,213.1438604,47.0147826,Gas Giant,False,True,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
216,1,1,,12.4,3500.0,,,1.21,,,0.16,,,,2800.0,,272.547258,-26.5229319,Gas Giant,False,False,Distant(2k+pc),Unknown,Unknown
217,2,1,3.039577,11.43,197.05,1091.99,0.0,0.04,5316.0,0.864673,0.916,4.4,4.52626,0.3,199.173,12.052,222.7673221,5.9473626,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
218,1,1,246.36,11.9,9057.77,,0.345,0.36,,,0.075,1.0,,,20.77,,125.7620668,-49.2003008,Gas Giant,False,False,Nearby(<100pc),Unknown,Long(100-365d)
219,1,1,124.6,12.5,2917.56,,0.23,0.565,4830.0,10.275655,1.54,,2.53,-0.31,156.456,6.86,194.3824825,-65.6463263,Gas Giant,False,False,Mid(100-500pc),K-type,Long(100-365d)
220,1,3,20.8613,5.5,36.7418,781.0,0.0,0.16,6340.0,1.22,1.21,0.28,4.696,-0.076,1664.64,15.496,294.0230229,45.8530535,Neptune-like,False,True,Far(500-2kpc),F-type,Medium(10-100d)
221,1,5,0.74296,0.82,969.228,1026.0,0.0,0.013,3900.0,0.53,0.58,5.6,4.64,0.0,323.847,16.36,297.8423073,46.5743595,Sub-Earth,False,True,Mid(100-500pc),K-type,Ultra-Short(<1d)
222,1,2,10478.84437,13.5,560.64930995,,0.207,9.408,5716.0,1.13,1.01,3.515,4.33,0.23,53.2817,8.25,120.8691654,-1.1636019,Gas Giant,False,True,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
223,1,2,223.3,12.7,2215.18,,,0.73,5460.0,0.94,1.01,4.9,4.5,0.44,698.646,14.429,298.6249797,48.57745,Gas Giant,False,True,Far(500-2kpc),G-type(Sun-like),Long(100-365d)
224,1,1,,4.19,16.35,,,2.86,,,0.72,,,,5490.0,,271.03175,-26.9589194,Neptune-like,False,False,Distant(2k+pc),Unknown,Unknown
225,1,1,4885.0,13.0,1137.82569706,,0.57,5.5,5988.0,1.53,0.91,,4.02,-0.48,148.187,8.76,302.8779827,-64.6202728,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Very-Long(365d+)
226,1,2,10.105785,1.26,2.13,892.0,0.0,0.092,5983.0,1.176,0.956,3.55,4.31,-0.2067,334.797,12.318,284.7391156,49.5984448,Super-Earth,False,True,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
227,1,2,2.453234,2.94,8.96,737.0,0.0,0.032,4559.0,0.65,0.77,1.78,4.663,0.2772,232.75,14.126,292.5034196,43.0832188,Mini-Neptune,False,True,Mid(100-500pc),K-type,Short(1-10d)
228,1,1,7.8914483,12.89,136.66,1028.0,0.0,0.082,5972.0,1.24,1.15,3.4,4.31,0.23,722.795,13.524,282.6296334,46.3232807,Gas Giant,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
229,1,1,3.21751883,12.22,108.06,1300.0,0.18,0.0414,5725.0,0.92,0.91,6.0,4.471,-0.21,843.695,15.032,289.4346668,49.473455,Gas Giant,False,False,Far(500-2kpc),G-type(Sun-like),Short(1-10d)
230,2,1,228.776,8.4493,105.833,,0.0069,0.7048,4450.0,0.6489,0.6897,3.8,4.6527,-0.3,75.0852,12.144,289.0758307,51.757229,Gas Giant,False,False,Nearby(<100pc),K-type,Long(100-365d)
231,2,4,22.342989,11.27,106.0,806.0,0.022,0.1684,6182.0,1.52,1.277,3.16,4.181,0.0228,477.052,12.314,297.3330716,41.8911186,Gas Giant,False,True,Mid(100-500pc),F-type,Medium(10-100d)
232,2,4,3.743208,1.71,10.5,1486.0,0.25,0.05119,6182.0,1.52,1.277,3.16,4.181,0.0228,477.052,12.314,297.3330716,41.8911186,Super-Earth,False,True,Mid(100-500pc),F-type,Short(1-10d)
233,2,1,131.458,8.16,40.363,,0.042,0.60347,5606.0,1.0284,0.8877,,4.3623,-0.34,1819.17,15.863,294.496955,46.6896733,Gas Giant,False,False,Far(500-2kpc),G-type(Sun-like),Long(100-365d)
234,2,1,5.8881,13.3,116.0,,0.09,0.07,6489.0,1.581047,1.335,1.05,4.26,0.28,56.4089,7.13463,179.2310729,-12.1079951,Gas Giant,False,False,Nearby(<100pc),F-type,Short(1-10d)
235,1,2,7.8543,4.31,17.162,,0.25,0.079,5783.0,1.294595,1.047,7.3,4.28,0.1,55.8716,8.04,188.397397,-11.6215204,Neptune-like,False,True,Nearby(<100pc),G-type(Sun-like),Short(1-10d)
236,1,2,8.708,2.01,4.7,543.0,0.0,0.0695,4362.0,0.643,0.67,4.9,4.62,0.01,530.487,16.142,293.8045041,38.6390517,Mini-Neptune,False,True,Far(500-2kpc),K-type,Short(1-10d)
237,1,1,1293.0,12.8,1859.29618095,,0.501,2.353,5987.0,1.02,1.04,2.16,4.333282,-0.04,31.1664,6.8561,103.678273,24.2451409,Gas Giant,False,False,Nearby(<100pc),G-type(Sun-like),Very-Long(365d+)
238,1,1,3.52563254,12.11,403.63,1070.0,0.22,0.0433,5150.0,0.8,0.87,5.0,4.571,0.09,686.284,15.362,290.5817432,40.5773106,Gas Giant,False,False,Far(500-2kpc),K-type,Short(1-10d)
239,1,1,3.79701816,10.962,79.45,1070.0,0.33,0.0464,5170.0,0.86,0.93,5.0,4.535,0.24,646.647,14.845,290.3579781,40.5676965,Gas Giant,False,False,Far(500-2kpc),K-type,Short(1-10d)
240,2,1,3.7130203,13.047,187.512,1387.0,0.0,0.04853,5763.0,1.215,1.106,9.5,4.314,-0.006,222.355,10.786,315.4771912,-13.4333821,Gas Giant,False,False,Mid(100-500pc),G-type(Sun-like),Short(1-10d)
241,2,4,54.32031,6.56,35.0,584.0,0.019,0.3046,6182.0,1.52,1.277,3.16,4.181,0.0228,477.052,12.314,297.3330716,41.8911186,Gas Giant,False,True,Mid(100-500pc),F-type,Medium(10-100d)
242,1,2,88.505,5.3,17.9,390.0,0.0,0.38946,5656.0,1.06,0.85,0.62,4.32,0.1558,223.757,12.259,296.1328135,48.9773095,Neptune-like,True,True,Mid(100-500pc),G-type(Sun-like),Medium(10-100d)
